KODE_CABANG,CUSTOMER_NUMBER,ALAMAT,LATITUDE,LONGITUDE,STATE,CITY,PROVINCE,ZIP_CODE,CHANNEL,SHIP_METHOD_CODE,SHIP_METHOD_DESC,DELIVERY_AREA_GROUP
JK3,127165,PLAZA GRAHA MANDIRI JL. JEND. SUDIRMAN KUNINGAN,-6.2171373,106.8150137,MENTENG,JAKARTA,DKI JAKARTA,10310,MODERN INDEPENDENT (MTI),P-DR-07,PERI 07,PINGGIRAN KOTA
JK3,127949,JL. RAYA BOGOR KM.19 KRAMAT JATI,-6.27094219999999,106.8686587,KRAMATJATI,JAKARTA,DKI JAKARTA,13510,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127392,JL.WR.SUPRATMAN KAMPUNG UTAN NO. 17 CIPUTAT TIMUR,-6.2952673,106.747457,CIPUTAT,CIPUTAT,BANTEN,15411,MODERN INDEPENDENT (MTI),P-DR-07,PERI 07,PINGGIRAN KOTA
JK3,153621,PASAR MINGGU LOS CKS NO.12  PASAR MINGGU - PASAR MINGGU,-6.28961049999999,106.8399623,PASAR MINGGU,JAKARTA,DKI JAKARTA,12520,DRUG STORE,B-DR-06,BASE 06,DALAM KOTA
JK3,153349,JL. MOCH. KAHFI 1 NO.4 RT 006/02 CIPEDAK - JAGAKARSA,-6.3512407,106.8016181,CIPEDAK,JAKARTA,DKI JAKARTA,12630,DRUG STORE,P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,152893,JL. MARGONDA RAYA NO 23B RT 001 RW 011 DEPOK - PANCORANMAS,-6.3963478,106.8215629,DEPOK,DEPOK,JAWA BARAT,16431,PHARMACY CHAIN (CHN),P-DR-02,PERI 02,PINGGIRAN KOTA
JK3,127166,JL. KERTAMUKTI NO. 2 CIPUTAT,-6.3068278,106.7590625,CIPUTAT,CIPUTAT,BANTEN,15411,OTH IN HOSPITAL,B-DR-02,BASE 02,DALAM KOTA
JK3,127341,JL. BOULEVARD RAYA SEKTOR 7 B7/D2 BINTARO,-6.1611756,106.9047904,BINTARO,JAKARTA,DKI JAKARTA,12330,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,126719,JL. INTAN RAYA NO. 133 KOMP VILLA MUTIARA CIPUTAT,-6.3025625,106.7209947,PAMULANG TIMUR,CIPUTAT,BANTEN,15417,MODERN INDEPENDENT (MTI),P-DR-07,PERI 07,PINGGIRAN KOTA
JK3,126716,JL. KEMANG SELATAN 1 NO. 5B BANGKA - MAMPANG PRAPATAN,-6.265241,106.8196007,BANGKA,JAKARTA,DKI JAKARTA,12730,MODERN INDEPENDENT (MTI),P-DR-07,PERI 07,PINGGIRAN KOTA
JK3,127839,JL. CAKUNG CILINCING RAYA RT.3/RW.8 CAKUNG BARAT CAKUNG,-6.1660254,106.9416185,CITAYAM,JAKARTA,DKI JAKARTA,13910,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127842,JL. CAKUNG CILINCING RAYA RT.3/RW.8 CAKUNG BARAT CAKUNG,-6.1660254,106.9416185,CILANDAK BARAT,JAKARTA,DKI JAKARTA,13910,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127840,JL. CAKUNG CILINCING RAYA RT. 3/ RW.8 CAKUNG BARAT CAKUNG,-6.1660254,106.9416185,SENAYAN,JAKARTA,DKI JAKARTA,13910,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127831,JL. CAKUNG CILINCING RAYA RT.3/RW.8 CAKUNG BARAT CAKUNG,-6.1660254,106.9416185,KELAPA GADING BARAT,JAKARTA,DKI JAKARTA,13910,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127834,JL. CAKUNG CILINCING RAYA RT.3/RW.8 CAKUNG BARAT CAKUNG,-6.1660254,106.9416185,KUNINGAN BARAT,JAKARTA,DKI JAKARTA,13910,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127951,JL. MANGGA BESAR NO. 81 TANGKI - TAMANSARI,-6.14667439999999,106.8236565,KARET,JAKARTA,DKI JAKARTA,12920,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,153139,BUKIT CENGKEH JL. PALANGKARAYA BLOK C3 NO 19 CISALAK - CIMANGGIS,-6.3690095,106.8546053,CISALAK,DEPOK,JAWA BARAT,16416,MODERN INDEPENDENT (MTI),P-DR-03,PERI 03,PINGGIRAN KOTA
JK3,153608,JL. KALISARI II NO. 176 RT 0113 RW 002 KALISARI - PASAR REBO,-6.3390602,106.8551502,PASAR REBO,JAKARTA,DKI JAKARTA,13710,PHARMACY REGULAR (REG),P-DR-04,PERI 04,PINGGIRAN KOTA
JK3,127520,JL. TALAS II NO. 29 PONDOK CABE ILIR,-6.3299865,106.7607897,PONDOK CABE HILIR,CIPUTAT,BANTEN,15418,DRUG STORE,B-DR-04,BASE 04,DALAM KOTA
JK3,127952,"MAL DAAN MOGOT, JL.RAYA DAAN MOGOT KM 15.6 LT.1 UNIT L1-B5/C KALIDERES - KALIDERES",-6.1516476,106.7143072,KALIDERES,JAKARTA,DKI JAKARTA,11840,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127103,KOMPLEKS TAMAN SURYA V BOK DD - 1 JALAN SATU MARET,-6.1296031,106.7039154,SUSUKAN,BOGOR,JAWA BARAT,16320,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127947,LANTAI 3 UNIT NO. L3-15 LIPPO MALL KEMANG VILLAGE JL. P. ANTASARI NO.36 CIPETE UTARA - KEBAYORAN BARU,-6.2579708,106.8083432,CIPETE UTARA,JAKARTA,DKI JAKARTA,12150,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,152881,JL. GANDARIA NO. 4 PEKAYON - PASAR REBO,-6.34698059999999,106.8629534,PEKAYON,JAKARTA,DKI JAKARTA,13710,DRUG STORE,P-DR-04,PERI 04,PINGGIRAN KOTA
JK3,153474,JL. PROKLAMASI BLOK A2 SUKMAJAYA DEPOK MEKARJAYA - SUKMAJAYA,-6.39113,106.851694,MEKARJAYA,DEPOK,JAWA BARAT,16411,PARAMEDIC,P-DR-02,PERI 02,PINGGIRAN KOTA
JK3,153052,JL. RAYA BOGOR RT 05/02 PALSIGUNUNG MEKARSARI - CIMANGGIS,-6.3660865,106.8595961,MEKARSARI,DEPOK,JAWA BARAT,16952,DRUG STORE,P-DR-03,PERI 03,PINGGIRAN KOTA
JK3,127851,JL. FALATEHAN I NO. 29 RT.002 RW.001 MELAWAI - KEBAYORAN BARU,-6.2416832,106.8016357,MELAWAI,JAKARTA,DKI JAKARTA,12160,PHARMACY REGULAR (REG),B-DR-08,BASE 08,DALAM KOTA
JK3,126613,JL. TAMAN SARI I NO. 1 KARANG TENGAH,-6.31277149999999,106.7807518,LEBAK BULUS,JAKARTA,DKI JAKARTA,12440,DRUG STORE,B-DR-09,BASE 09,DALAM KOTA
JK3,153295,JL. MARGONDA RAYA NO. 326 KEMIRI MUKA - BEJI,-6.3754671,106.8322945,KEMIRI MUKA,DEPOK,JAWA BARAT,16423,PHARMACY CHAIN (CHN),P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,153310,JL. SILIWANGI NO.35 RT 002/010 DEPOK - PANCORANMAS,-6.39993949999999,106.8241151,DEPOK,DEPOK,JAWA BARAT,16431,PHARMACY CHAIN (CHN),P-DR-02,PERI 02,PINGGIRAN KOTA
JK3,126610,JL. IKPN BINTARO NO. 5B KEBAYORAN LAMA SELATAN - KEBAYORAN LAMA,-6.260072,106.771392,KEBAYORAN LAMA SELATAN,JAKARTA,DKI JAKARTA,12240,PHARMACY REGULAR (REG),B-DR-03,BASE 03,DALAM KOTA
JK3,126922,JL . SURYA KENCANA BLOK N 25 PAMULANG PERMAI,-6.6073204,106.801769,PAMULANG BARAT,CIPUTAT,BANTEN,15417,DRUG STORE,P-DR-07,PERI 07,PINGGIRAN KOTA
JK3,153468,JL. PRAMUKA NO.117A MAMPANG - PANCORANMAS,-6.3846832,106.7910364,MAMPANG,DEPOK,JAWA BARAT,16433,DRUG STORE,P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,126972,RUKO BIZHUB SERPONG BLOK RE NO. 25 JL. RAYA PUSPITEK GUNUNG SINDUR - BOGOR,-6.3486671,106.6733835,SERPONG,TANGERANG,BANTEN,15322,PBAK REGULAR,B-DR-04,BASE 04,DALAM KOTA
JK3,126570,JL. PONDOK PINANG III NO. 40 RT.005 RW.002 PONDOK PINANG - KEBAYORAN LAMA,-6.26510629999999,106.7768871,PONDOK PINANG,JAKARTA,DKI JAKARTA,12310,DRUG STORE,B-DR-09,BASE 09,DALAM KOTA
JK3,127749,JL. FF KAMPUNG BARU NO. 22 SUKABUMI SELATAN,-6.22687079999999,106.7607704,SUKABUMI SELATAN,JAKARTA,DKI JAKARTA,11560,DRUG STORE,P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,153183,JL. KSU RAYA NO.24 RT 01/02 TIRTAJAYA - SUKMAJAYA,-6.41463239999999,106.8287269,SUKMAJAYA,DEPOK,JAWA BARAT,16412,MODERN INDEPENDENT (MTI),P-DR-02,PERI 02,PINGGIRAN KOTA
JK3,126387,JL. LEBAK BULUS 1 KAV. 29 LEBAK BULUS - CILANDAK,-6.2906359,106.7708186,LEBAK BULUS,JAKARTA,DKI JAKARTA,12440,HOSPITAL PRIVATE (PVT),B-DR-10,BASE 10,DALAM KOTA
JK3,126479,JL. PANJANG NO.6C RT.005/11 KEDOYA UTARA - KEBON JERUK,-6.1746384,106.7661815,RAWASARI,JAKARTA,DKI JAKARTA,10570,MODERN INDEPENDENT (MTI),P-DR-07,PERI 07,PINGGIRAN KOTA
JK3,126709,KOMP. PAMULANG PERMAI BARU  JL. JALAK BALI BLOK Y NO. 12 A PAMULANG BARAT - PAMULANG,-6.3475943,106.7327397,PAMULANG BARAT,CIPUTAT,BANTEN,15417,MODERN INDEPENDENT (MTI),P-DR-07,PERI 07,PINGGIRAN KOTA
JK3,126470,JL. RASAMALA III 14 RT.003/013 MENTENG DALAM,-6.234462,106.838158,MENTENG,JAKARTA,DKI JAKARTA,10310,MODERN INDEPENDENT (MTI),P-DR-07,PERI 07,PINGGIRAN KOTA
JK3,127889,"GEDUNG PACIFIF PLACE MALL LEVEL/UNIT #B1-06, 07 SCBD LOT. 3-5 JL. JEND. SUDIRMAN KAV.52-53 KAV.52-53 SENAYAN - KEBAYORAN BARU",-6.2247965,106.8105886,SENAYAN,JAKARTA,DKI JAKARTA,12190,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,153176,JL. MANGGA RAYA NO.207 RT 006/002 DEPOK JAYA - PANCORANMAS,-6.3966023,106.8115003,DEPOK JAYA,DEPOK,JAWA BARAT,16432,PARAMEDIC,P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,153453,JL. KELAPA 2 RAYA (RTM) RT 06/010 NO. 41 TUGU - CIMANGGIS,-6.36573639999999,106.8431595,TUGU,DEPOK,JAWA BARAT,16951,MODERN INDEPENDENT (MTI),P-DR-03,PERI 03,PINGGIRAN KOTA
JK3,153361,JL. MOCHTAR NO.45 PERTIGAAN RIWARTA SAWANGAN - SAWANGAN,-6.4093871,106.7545754,SAWANGAN BARU,DEPOK,JAWA BARAT,16511,DRUG STORE,P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,127324,JALAN PONDOK BETUNG RAYA NO. 5 RT. 002 RW. 003 PONDOK BETUNG-PONDOK AREN,-6.2635748,106.7450493,PONDOK BETUNG,TANGERANG,BANTEN,15221,PHARMACY REGULAR (REG),B-DR-04,BASE 04,DALAM KOTA
JK3,127178,JL. MT. HARYONO GEDUNG DITLANTAS MT. HARYONO,-6.2434237,106.8590353,MAMPANG PRAPATAN,JAKARTA,DKI JAKARTA,12790,MODERN INDEPENDENT (MTI),B-DR-06,BASE 06,DALAM KOTA
JK3,127336,WISMA PONDOK INDAH III LT. B1 PONDOK INDAH PONDOK PINANG - KEBAYORAN LAMA,-6.26739999999999,106.78375,PONDOK PINANG,JAKARTA,DKI JAKARTA,12310,MODERN INDEPENDENT (MTI),B-DR-07,BASE 07,DALAM KOTA
JK3,127337,WISMA PONDOK INDAH 2 B-1 JL. SULTAN ISKANDAR MUDA KAV. V TA  PONDOK INDAH,-6.2406903,106.7825841,PONDOK PINANG,JAKARTA,DKI JAKARTA,12310,MODERN INDEPENDENT (MTI),B-DR-07,BASE 07,DALAM KOTA
JK3,126547,GRAHA SUCOFINDO BI FLOR JL. PASAR MINGGU KAV. 34 PASAR MINGGU,-6.2518667,106.8419088,RAGUNAN,JAKARTA,DKI JAKARTA,12550,GT KOPERASI,B-DR-06,BASE 06,DALAM KOTA
JK3,127857,JL. TERUSAN H. NAWI MALIK SERUA - BOJONG SARI,-6.3703054,106.7308545,BOJONGSARI BARU,DEPOK,JAWA BARAT,16516,MODERN INDEPENDENT (MTI),P-DR-05,PERI 05,PINGGIRAN KOTA
JK3,153045,JL. LAPANGAN TEMBAK RUKO NO.1-2 RT 001/011 CIBUBUR - CIRACAS,-6.3520627,106.8866231,CIBUBUR,JAKARTA,DKI JAKARTA,13720,MODERN INDEPENDENT (MTI),P-DR-03,PERI 03,PINGGIRAN KOTA
JK3,153037,JL. H. AMAT NO.1 RT 01/03 KUKUSAN - BEJI,-6.35957939999999,106.8191156,KUKUSAN,DEPOK,JAWA BARAT,16425,MODERN INDEPENDENT (MTI),P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,152979,JL. ASELIH NO.34 RT 009/001 CIPEDAK - JAGAKARSA,-6.351573,106.797364,CIPEDAK,JAKARTA,DKI JAKARTA,12630,MODERN INDEPENDENT (MTI),P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,126807,"PASAR SEGAR GRAHA RAYA BLOK RA 1 NO. 22-23 JAL  PONDOK JAGUNG, SERPONG UTARA",-6.24962509999999,106.6725662,SERPONG,TANGERANG SELATAN,BANTEN,15326,GT MILK STORE,B-DR-04,BASE 04,DALAM KOTA
JK3,126654,JALAN SILIWANGI RAYA RUKO PURI PAMULANG BLOK A1 NO. 12 & 12A PAMULANG BARAT  - PAMULANG,-6.3456229,106.7323097,PAMULANG BARAT,CIPUTAT,BANTEN,15417,PHARMACY REGULAR (REG),B-DR-02,BASE 02,DALAM KOTA
JK3,127795,JL. SISINGAMANGARAJA KEBAYORAN BARU,-6.2348021,106.7985676,SENAYAN,JAKARTA,DKI JAKARTA,12190,MODERN INDEPENDENT (MTI),B-DR-07,BASE 07,DALAM KOTA
JK3,126890,ASRAMA YONKAV-1 CIJANTUNG 4 KALISARI - PASAR REBO,-6.33765609999999,106.8453777,SUSUKAN,BOGOR,JAWA BARAT,16320,MODERN INDEPENDENT (MTI),P-DR-04,PERI 04,PINGGIRAN KOTA
JK3,127791,JL. PENINGARAN RAYA NO.46 TANAH KUSIR CIPULIR - KEBAYORAN LAMA,-6.2448476,106.7726619,CIPULIR,JAKARTA,DKI JAKARTA,12230,GT TRADITIONAL LOCAL SUBDIST,B-DR-03,BASE 03,DALAM KOTA
JK3,127396,BLOK M SQUARE LANTAI GROUND BLOK D NO 223 RT. 002 / RW. 001 MELAWAI - KEBAYORAN BARU,-6.2426274,106.8012457,MELAWAI,JAKARTA,DKI JAKARTA,12160,PHARMACY REGULAR (REG),B-DR-07,BASE 07,DALAM KOTA
JK3,153156,JL. MERDEKA JALUR 50 NO.15 ABADIJAYA - SUKMAJAYA,-6.3975956,106.8431185,ABADIJAYA,DEPOK,JAWA BARAT,16417,MODERN INDEPENDENT (MTI),P-DR-03,PERI 03,PINGGIRAN KOTA
JK3,127950,LIVING WORLD MAL UNIT 1-16 ALAM SUTRA BOULEVARD KAV. 21 ALAM SUTRA,-6.2443767,106.653103,SERPONG,TANGERANG,BANTEN,15322,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,126619,JL. RS. FATMAWATI NO.80-82 CILANDAK,-6.2864517,106.7920515,CILANDAK BARAT,JAKARTA,DKI JAKARTA,12430,OTH IN HOSPITAL,B-DR-10,BASE 10,DALAM KOTA
JK3,127452,JL. GUNUNG RAYA RT.004 RW. 003 CIRENDEU - CIPUTAT,-6.3099205,106.7672034,CIPUTAT,CIPUTAT,BANTEN,15411,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,126955,JL. RS. FATMAWATI PONDOK LABU CILANDAK,-6.3033992,106.7946031,CILANDAK BARAT,JAKARTA,DKI JAKARTA,12430,OTH IN HOSPITAL,B-DR-10,BASE 10,DALAM KOTA
JK3,126423,JL. BARATA RAYA KOMP. BARATA RAYA CILEDUG,-6.24172709999999,106.7023326,KREO,TANGERANG,BANTEN,15156,MODERN INDEPENDENT (MTI),B-DR-04,BASE 04,DALAM KOTA
JK3,126805,JL. MEMED RAYA RAYA KOMPLEK MARINIR  PASAR MINGGU,-6.3052272,106.8115362,PASAR MINGGU,JAKARTA,DKI JAKARTA,12520,MODERN INDEPENDENT (MTI),P-DR-07,PERI 07,PINGGIRAN KOTA
JK3,126806,RUMAH SAKIT MARINIR CILANDAK JL. CILANDAK KKO PASAR MINGGU,-6.3048693,106.8105113,CILANDAK BARAT,JAKARTA,DKI JAKARTA,12430,OTH IN HOSPITAL,B-DR-10,BASE 10,DALAM KOTA
JK3,127071,JL. WIJAYA III NO. 42 KEBAYORAN BARU,-6.2486146,106.8031752,LAGOA,JAKARTA,DKI JAKARTA,14270,MODERN INDEPENDENT (MTI),P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,126471,JL. SEROJA 5 NO. 2 RT.004 RW.005 CILANDAK TIMUR,-6.3012182,106.8078823,CILANDAK BARAT,JAKARTA,DKI JAKARTA,12430,MODERN INDEPENDENT (MTI),B-DR-10,BASE 10,DALAM KOTA
JK3,126649,JL. MASJID DARUSSALAM I/7 NO. 1 KEBAYORAN BARU,-6.2673279,106.7758167,CIPETE UTARA,JAKARTA,DKI JAKARTA,12150,MODERN INDEPENDENT (MTI),B-DR-06,BASE 06,DALAM KOTA
JK3,127527,JL. KARYA UTAMA BLOK A NO. 50 KEBAYORAN BARU,-6.21235709999999,106.761137,CIPETE UTARA,JAKARTA,DKI JAKARTA,12150,MODERN INDEPENDENT (MTI),B-DR-06,BASE 06,DALAM KOTA
JK3,127948,"BALAI KOTA MALL, JL. JEND SUDIRMAN KM 10 BUARAN INDAH, TANGERANG BUARAN INDAH - TANGERANG KOTA",-6.1790309,106.6430453,SERPONG,TANGERANG,BANTEN,15322,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,152945,JL. YON ZIKON 14 NO.1 RT 004/006 SRENGSENG SAWAH - JAGAKARSA,-6.3447084,106.8261343,SRENGSENG SAWAH,JAKARTA,DKI JAKARTA,12640,MODERN INDEPENDENT (MTI),P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,127407,JL. PLUIT INDAH RAYA PEJAGALAN  PENJARINGAN,-6.1177765,106.7890281,PEJAGALAN,JAKARTA,DKI JAKARTA,14450,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127181,JL. PATTIMURA 20 KEBAYORAN BARU,-6.2363976,106.8008284,CILANDAK BARAT,JAKARTA,DKI JAKARTA,12430,MODERN INDEPENDENT (MTI),B-DR-07,BASE 07,DALAM KOTA
JK3,127179,KAWASAN KOMERSIAL CILANDAK JL. CILANDAK KKO PASAR MINGGU,-6.29251929999999,106.8132571,CILANDAK TIMUR,JAKARTA,DKI JAKARTA,12560,MODERN INDEPENDENT (MTI),P-DR-04,PERI 04,PINGGIRAN KOTA
JK3,127180,JL. KH. AHMAD DAHLAN CIREUNDEU - CIPUTAT TIMUR,-6.3001238,106.7673621,CIPUTAT,CIPUTAT,BANTEN,15411,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,126639,JL. R.A. KARTINI NO. 8 RT. 010 RW. 004 CILANDAK BARAT - CILANDAK,-6.29228899999999,106.7849832,CILANDAK BARAT,JAKARTA,DKI JAKARTA,12430,HOSPITAL PRIVATE (PVT),B-DR-10,BASE 10,DALAM KOTA
JK3,127414,JL. RC. VETERAN NO.178 BINTARO - PESANGGRAHAN,-6.2674062,106.7665907,PESANGGRAHAN,JAKARTA,DKI JAKARTA,12320,OTH IN HOSPITAL,B-DR-03,BASE 03,DALAM KOTA
JK3,126894,JL. MUBAROK I NO. 8 RT.08 RW.06 CIPULIR - KEBAYORAN LAMA,-6.23920249999999,106.7709453,CIPULIR,JAKARTA,DKI JAKARTA,12230,MODERN INDEPENDENT (MTI),B-DR-03,BASE 03,DALAM KOTA
JK3,127911,JL. WIJAYA KUSUMA RAYA NO. 45 RT.005 RW.007 PONDOK LABU - CILANDAK,-6.3020399,106.7987109,PONDOK LABU,JAKARTA,DKI JAKARTA,12450,MODERN INDEPENDENT (MTI),B-DR-10,BASE 10,DALAM KOTA
JK3,126767,"LOTTE SHOPPING AVENUE UNIT # LG 021-29, LOWER GROUND CIPUTRA WORLD 1 KARET KUNINGAN",-6.22433729999999,106.8231954,KARET KUNINGAN,JAKARTA,DKI JAKARTA,12940,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,153407,JL. RAYA GANDUL NO.R2 RT 007/008 GANDUL - CINERE,-6.33299749999999,106.7964303,CINERE,DEPOK,JAWA BARAT,16514,PHARMACY REGULAR (REG),B-DR-02,BASE 02,DALAM KOTA
JK3,127841,JL. CAKUNG CILINCING RAYA RT.3/RW.8 CAKUNG BARAT CAKUNG,-6.1660254,106.9416185,PULO GADUNG,JAKARTA,DKI JAKARTA,13260,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127591,JL. RAYA BOGOR KM.26 SUSUKAN - CIRACAS,-6.3311826,106.8715822,CIRACAS,JAKARTA,DKI JAKARTA,13740,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127592,JL. M.T. HARYONO KAV.7 TEBET - TEBET,-6.2429792,106.8553936,TEBET TIMUR,JAKARTA,DKI JAKARTA,12820,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127895,KOMPLEK PERGUDANGAN NIHON SEIMA BLOK H RT 01 RW 01 JL. GATOT SUBROTO KM.8 KADU JAYA - CURUG,-6.2336421,106.5554608,SERPONG,TANGERANG,BANTEN,15322,PHARMACY CHAIN (CHN),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,153561,JL. MUHAMMAD KAHFI NO.27A JAGAKARSA-JAGAKARSA,-6.3146629,106.8131248,JAGAKARSA,JAKARTA,DKI JAKARTA,12620,HOSPITAL GOVERNMENT (GVM),P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,152986,JL. BOJONG GEDE RAYA GELONGGONGAN POS BOJONG GEDE - BOJONG GEE,-6.5223803,106.8001048,BOJONGGEDE,BOGOR,JAWA BARAT,16922,DRUG STORE,P-DR-02,PERI 02,PINGGIRAN KOTA
JK3,126595,PASAR CIPUTAT SIMPANG 3 CIPUTAT,-6.3134514,106.7462851,CIPUTAT,CIPUTAT,BANTEN,15411,DRUG STORE,B-DR-01,BASE 01,DALAM KOTA
JK3,126703,JL. KH. HASYIM ASHARI RT.01 RW.02 KARANG TENGAH - KARANG TENGAH,-6.2249897,106.704706,KARANG TENGAH,TANGERANG,BANTEN,15157,PHARMACY CHAIN (CHN),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,153459,JL. RAYA KP. SAWAH RT 002/003 JATIMULYA - CILODONG,-6.440713,106.8347885,JATIMULYA,DEPOK,JAWA BARAT,16414,PHARMACY REGULAR (REG),P-DR-02,PERI 02,PINGGIRAN KOTA
JK3,126996,"KATERING RSPP, JL. KYAI MAJA NO. 43 KEBAYORAN BARU",-6.2401706,106.7933188,KEBAYORAN LAMA SELATAN,JAKARTA,DKI JAKARTA,12240,OTH TENDER,B-DR-07,BASE 07,DALAM KOTA
JK3,153161,JL. BAMBU APUS RAYA NO.4  RT 001 RW 003 BAMBU APUS - CIPAYUNG,-6.3149196,106.9009149,CIPAYUNG,JAKARTA,DKI JAKARTA,13840,PHARMACY CHAIN (CHN),P-DR-04,PERI 04,PINGGIRAN KOTA
JK3,126464,JL. TITIHAN BLOK. HG 12A NO.4 SEKTOR IX BINTARO JAYA - PONDOK AREN,-6.2854144,106.7002902,PONDOKAREN,TANGERANG,BANTEN,15224,PHARMACY REGULAR (REG),B-DR-01,BASE 01,DALAM KOTA
JK3,127954,MALL CIJANTUNG LT DSR 11-12-13 JL. PENDIDIKAN I RT.001 RW.004 CIJANTUNG - PASAR REBO,-6.3133154,106.8618645,CIJANTUNG,JAKARTA,DKI JAKARTA,13770,PHARMACY CHAIN (CHN),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,153313,JL. KEJAYAAN BLOK IX NO.4 RT 005/011 ABADIJAYA - SUKMAJAYA,-6.39292189999999,106.8502879,ABADIJAYA,DEPOK,JAWA BARAT,16417,PHARMACY REGULAR (REG),P-DR-02,PERI 02,PINGGIRAN KOTA
JK3,153002,JL. MARGONDA RAYA NO.54 GEDUNG DIBALE 2 LT.3 DEPOK - PANCORANMAS,-6.39475129999999,106.8067759,DEPOK,DEPOK,JAWA BARAT,16431,HEALTH PUBLIC OFFICE (DINKES),P-DR-01,PERI 01,PINGGIRAN KOTA
JK3,126502,JL. WR SUPRATMAN NO. 88 RUKO HARVEST NO. 3 KAMPUNG UTAN - CIPUTAT,-6.2895106,106.7460952,CIPUTAT,CIPUTAT,BANTEN,15411,PHARMACY REGULAR (REG),B-DR-01,BASE 01,DALAM KOTA
JK3,153311,CITY WALK CITRA GRAND  JL. ALTERNATIF CIBUBUR BLOK RCW 01 NO.01 JATIKARYA - JATISAMPURNA,-6.3839687,106.9239961,JATIKARYA,PONDOKGEDE,JAWA BARAT,17435,MODERN INDEPENDENT (MTI),P-DR-04,PERI 04,PINGGIRAN KOTA
JK3,153339,JL. RAYA MUNJUL NO.55 MUNJUL - CIPAYUNG,-6.3498399,106.8951789,MUNJUL,JAKARTA,DKI JAKARTA,13850,PHARMACY REGULAR (REG),P-DR-04,PERI 04,PINGGIRAN KOTA
JK3,127773,JL. IR H JUANDA NO. 8-9 PISANGAN CIPUTAT PISANGAN - CIPUTAT,-6.309246,106.7559421,PISANGAN,TANGERANG,BANTEN,15419,MODERN INDEPENDENT (MTI),B-DR-04,BASE 04,DALAM KOTA
JK3,127866,JL. MASJID DARUSALAM RT. 05 RW. 06 GANDARIA UTARA - KEBAYORAN BARU,-6.2673913,106.7758124,GANDARIA UTARA,JAKARTA,DKI JAKARTA,12140,MODERN INDEPENDENT (MTI),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127845,LAWAN LAMA LT 5 JALAN PURI KEMBANGAN NO 1 CAWANG - JAKARTA TIMUR,-6.183275,106.7520744,KEMBANGAN BARAT,JAKARTA,DKI JAKARTA,11610,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
JK3,127698,JL. PLUIT KARANG AYU BLOK B1 UTARA PENJARINGAN -JAKARTA UTARA,-6.1082645,106.7789325,PLUIT,JAKARTA,DKI JAKARTA,14450,MODERN KEY ACCOUNT (NKA),P-DR-10,PERI 10,PINGGIRAN KOTA
